TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
445,2025-05-04,1186,2028,401,0,2551.76,15,CreditCard
446,2025-05-04,1076,2059,404,3,1536.15,7,Cash
447,2025-05-04,1058,2031,404,2,0.0,0,PayPal
448,2025-05-04,1039,2035,402,0,899.99,12.5,CreditCard
449,2025-05-04,1008,2084,404,0,845.55,8,BankTransfer
450,2025-05-04,1061,2026,401,0,423.12,3,PayPal
451,2025-05-04,1152,2004,404,0,2781.75,10,CreditCard
452,2025-05-04,1062,2094,401,3,1973.4,0,PayPal
453,2025-05-04,1112,2029,402,0,13.51,5.5,Cash
454,2025-05-04,1035,2064,403,1,0.0,20,BankTransfer
455,2025-05-04,1187,2073,403,2,399.54,15,CreditCard
456,2025-05-04,1060,2038,402,1,3335.44,7,Cash
457,2025-05-04,1105,2038,403,0,1853.02,0,PayPal
458,2025-05-04,1142,2075,402,3,3903.2,12.5,CreditCard
459,2025-05-04,1142,2063,401,2,1325.9,8,BankTransfer
460,2025-05-04,1164,2085,404,2,387.44,3,PayPal
461,2025-05-04,1178,2053,404,1,1647.4,10,CreditCard
462,2025-05-04,1076,2048,402,3,1072.89,0,PayPal
463,2025-05-04,1061,2028,403,1,1148.29,5.5,Cash
464,2025-05-04,1118,2007,404,3,1750.17,20,BankTransfer
465,2025-05-04,1142,2067,402,3,1163.8,15,CreditCard
466,2025-05-04,1062,2032,402,2,756.48,7,Cash
467,2025-05-04,1165,2010,404,2,124.54,0,PayPal
468,2025-05-04,1023,2068,402,0,2460.72,12.5,CreditCard
469,2025-05-04,1068,2048,401,0,715.26,8,BankTransfer
470,2025-05-04,1048,2097,402,3,0.0,3,PayPal
471,2025-05-04,1053,2042,403,0,167.61,10,CreditCard
472,2025-05-04,1054,2024,401,3,372.81,0,PayPal
473,2025-05-04,1062,2089,402,3,1240.56,5.5,Cash
474,2025-05-04,1061,2070,403,2,27.34,20,BankTransfer
475,2025-05-04,1097,2059,403,2,0.0,15,CreditCard
476,2025-05-04,1066,2046,404,3,200.58,7,Cash
477,2025-05-04,1025,2092,404,2,771.54,0,PayPal
478,2025-05-04,1052,2047,403,3,334.98,12.5,CreditCard
479,2025-05-04,1011,2072,402,1,756.54,8,BankTransfer
480,2025-05-04,1004,2033,404,2,0.0,3,PayPal
481,2025-05-04,1039,2025,403,1,503.32,10,CreditCard
482,2025-05-04,1097,2072,402,3,420.3,0,PayPal
483,2025-05-04,1140,2083,403,2,1843.58,5.5,Cash
484,2025-05-04,1195,2062,404,3,3096.8,20,BankTransfer
485,2025-05-04,1043,2093,403,1,1360.69,15,CreditCard
486,2025-05-04,1035,2092,404,1,0.0,7,Cash
487,2025-05-04,1138,2082,401,0,533.2,0,PayPal
488,2025-05-04,1019,2085,401,0,484.3,12.5,CreditCard
489,2025-05-04,1105,2017,402,0,1391.1,8,BankTransfer
490,2025-05-04,1181,2019,401,1,4202.68,3,PayPal
491,2025-05-04,1129,2058,403,0,1333.5,10,CreditCard
492,2025-05-04,1158,2081,404,3,2984.88,0,PayPal
493,2025-05-04,1004,2000,404,0,2907.93,5.5,Cash
494,2025-05-04,1004,2067,403,2,465.52,20,BankTransfer
495,2025-05-04,1004,2064,404,1,1323.18,15,CreditCard
496,2025-05-04,1027,2012,402,1,1121.74,7,Cash
497,2025-05-04,1049,2079,403,2,3802.16,0,PayPal
498,2025-05-04,1068,2050,401,2,0.0,12.5,CreditCard
499,2025-05-04,1103,2058,402,1,600.08,8,BankTransfer
500,2025-05-04,1076,2087,401,0,159.32,3,PayPal
501,2025-05-04,1023,2051,404,3,351.96,10,CreditCard
502,2025-05-04,1141,2060,401,0,408.38,0,PayPal
503,2025-05-04,1179,2021,401,3,835.41,5.5,Cash
504,2025-05-04,1111,2082,403,0,0.0,20,BankTransfer
505,2025-05-04,1135,2005,402,1,1157.71,15,CreditCard
506,2025-05-04,1177,2072,404,2,1008.72,7,Cash
507,2025-05-04,1011,2009,403,0,0.0,0,PayPal
508,2025-05-04,1045,2040,401,1,31.09,12.5,CreditCard
509,2025-05-04,1150,2018,404,0,1084.52,8,BankTransfer
510,2025-05-04,1076,2020,402,3,2254.98,3,PayPal
511,2025-05-04,1173,2069,403,3,232.39,10,CreditCard
512,2025-05-04,1193,2094,402,0,1480.05,0,PayPal
513,2025-05-04,1128,2095,403,0,0.0,5.5,Cash
514,2025-05-04,1025,2055,402,0,107.88,20,BankTransfer
515,2025-05-04,1087,2077,404,2,449.46,15,CreditCard
516,2025-05-04,1007,2081,403,3,746.22,7,Cash
517,2025-05-04,1125,2029,403,3,40.53,0,PayPal
518,2025-05-04,1110,2023,404,0,1879.08,12.5,CreditCard
519,2025-05-04,1197,2079,403,1,855.49,8,BankTransfer
520,2025-05-04,1182,2009,401,2,53.05,3,PayPal
521,2025-05-04,1039,2048,402,3,357.63,10,CreditCard
522,2025-05-04,1081,2046,401,0,33.43,0,PayPal
523,2025-05-04,1001,2039,404,2,2343.46,5.5,Cash
524,2025-05-04,1194,2034,401,1,245.11,20,BankTransfer
525,2025-05-04,1022,2023,404,3,5637.24,15,CreditCard
526,2025-05-04,1142,2071,404,0,615.16,7,Cash
527,2025-05-04,1006,2011,403,0,1229.22,0,PayPal
528,2025-05-04,1152,2076,403,3,2418.21,12.5,CreditCard
529,2025-05-04,1003,2037,404,3,1440.56,8,BankTransfer
530,2025-05-04,1199,2010,402,1,210.17,3,PayPal
531,2025-05-04,1175,2048,402,1,965.6,10,CreditCard
532,2025-05-04,1068,2038,403,3,0.0,0,PayPal
533,2025-05-04,1037,2008,402,3,266.36,5.5,Cash
534,2025-05-04,1070,2053,403,3,1830.45,20,BankTransfer
535,2025-05-04,1005,2009,403,2,53.05,15,CreditCard
536,2025-05-04,1063,2092,404,1,867.98,7,Cash
537,2025-05-04,1117,2013,402,2,2244.86,0,PayPal
538,2025-05-04,1001,2050,403,3,0.0,12.5,CreditCard
539,2025-05-04,1084,2056,403,3,1574.16,8,BankTransfer
540,2025-05-04,1166,2076,402,2,0.0,3,PayPal
541,2025-05-04,1082,2077,402,3,0.0,10,CreditCard
542,2025-05-04,1080,2022,404,2,1073.89,0,PayPal
543,2025-05-04,1074,2094,404,1,444.02,5.5,Cash
544,2025-05-04,1083,2048,403,3,0.0,20,BankTransfer
545,2025-05-04,1093,2014,402,1,221.67,15,CreditCard
546,2025-05-04,1174,2098,401,3,2723.58,7,Cash
547,2025-05-04,1181,2026,404,2,507.74,0,PayPal
548,2025-05-04,1177,2008,404,3,332.95,12.5,CreditCard
549,2025-05-04,1035,2081,403,1,1343.2,8,BankTransfer
550,2025-05-04,1064,2084,402,3,845.55,3,PayPal
551,2025-05-04,1096,2009,404,3,198.93,10,CreditCard
552,2025-05-04,1149,2051,404,0,0.0,0,PayPal
553,2025-05-04,1092,2089,401,0,827.04,5.5,Cash
554,2025-05-04,1196,2031,403,1,1526.31,20,BankTransfer
555,2025-05-04,1165,2078,401,3,142.01,15,CreditCard
556,2025-05-04,1192,2042,404,0,1005.66,7,Cash
557,2025-05-04,1002,2012,403,1,560.87,0,PayPal
558,2025-05-04,1130,2095,402,3,1963.16,12.5,CreditCard
559,2025-05-04,1095,2050,404,1,168.1,8,BankTransfer
560,2025-05-04,1088,2003,404,0,385.18,3,PayPal
561,2025-05-04,1075,2053,401,0,1830.45,10,CreditCard
562,2025-05-04,1186,2018,403,2,1301.42,0,PayPal
563,2025-05-04,1087,2058,402,3,2667.0,5.5,Cash
564,2025-05-04,1089,2060,401,3,408.38,20,BankTransfer
565,2025-05-04,1184,2089,404,2,1984.9,15,CreditCard
566,2025-05-04,1017,2038,401,0,0.0,7,Cash
567,2025-05-04,1005,2043,401,1,786.1,0,PayPal
568,2025-05-04,1189,2031,402,1,2035.08,12.5,CreditCard
569,2025-05-04,1084,2071,404,3,0.0,8,BankTransfer
570,2025-05-04,1059,2051,402,1,527.94,3,PayPal
571,2025-05-04,1163,2084,404,3,845.55,10,CreditCard
572,2025-05-04,1007,2094,402,3,493.35,0,PayPal
573,2025-05-04,1151,2054,404,0,0.0,5.5,Cash
574,2025-05-04,1180,2027,402,2,0.0,20,BankTransfer
575,2025-05-04,1192,2090,401,0,286.56,15,CreditCard
576,2025-05-04,1137,2023,403,2,1503.26,7,Cash
577,2025-05-04,1050,2058,401,2,1066.8,0,PayPal
578,2025-05-04,1171,2062,403,3,619.36,12.5,CreditCard
579,2025-05-04,1156,2050,401,2,0.0,8,BankTransfer
580,2025-05-04,1090,2058,402,2,1066.8,3,PayPal
581,2025-05-04,1157,2075,401,1,702.58,10,CreditCard
582,2025-05-04,1080,2015,402,2,1619.93,0,PayPal
583,2025-05-04,1029,2023,403,1,0.0,5.5,Cash
584,2025-05-04,1130,2049,404,1,845.86,20,BankTransfer
585,2025-05-04,1147,2049,404,1,845.86,15,CreditCard
586,2025-05-04,1124,2081,402,1,2686.39,7,Cash
587,2025-05-04,1125,2036,402,1,588.55,0,PayPal
588,2025-05-04,1080,2057,401,2,699.17,12.5,CreditCard
589,2025-05-04,1002,2062,402,1,1114.85,8,BankTransfer
590,2025-05-04,1098,2071,404,3,1845.48,3,PayPal
591,2025-05-04,1175,2062,404,3,1858.08,10,CreditCard
592,2025-05-04,1125,2021,401,0,1670.82,0,PayPal
593,2025-05-04,1194,2028,403,0,637.94,5.5,Cash
594,2025-05-04,1070,2028,403,1,0.0,20,BankTransfer
595,2025-05-04,1199,2058,404,0,2667.0,15,CreditCard
596,2025-05-04,1146,2014,403,2,0.0,7,Cash
597,2025-05-04,1138,2096,401,3,2688.72,0,PayPal
598,2025-05-04,1139,2027,404,0,258.61,12.5,CreditCard
599,2025-05-04,1188,2083,402,2,1229.06,8,BankTransfer
600,2025-05-04,1008,2057,403,2,699.17,3,PayPal
601,2025-05-04,1022,2056,401,1,2361.24,10,CreditCard
602,2025-05-04,1053,2094,403,3,493.35,0,PayPal
603,2025-05-04,1042,2078,402,1,127.81,5.5,Cash
604,2025-05-04,1052,2007,403,2,2333.56,20,BankTransfer
605,2025-05-04,1152,2068,402,2,656.19,15,CreditCard
606,2025-05-04,1180,2037,403,2,288.11,7,Cash
607,2025-05-04,1131,2086,401,1,2414.07,0,PayPal
608,2025-05-04,1192,2052,401,2,0.0,12.5,CreditCard
609,2025-05-04,1167,2016,402,1,290.72,8,BankTransfer
610,2025-05-04,1037,2091,403,1,0.0,3,PayPal
611,2025-05-04,1194,2086,404,3,0.0,10,CreditCard
612,2025-05-04,1036,2073,403,3,1997.72,0,PayPal
613,2025-05-04,1096,2057,401,0,1310.94,5.5,Cash
614,2025-05-04,1103,2065,403,2,376.27,20,BankTransfer
615,2025-05-04,1116,2062,403,0,1238.72,15,CreditCard
616,2025-05-04,1198,2093,401,3,0.0,7,Cash
617,2025-05-04,1162,2085,403,0,0.0,0,PayPal
618,2025-05-04,1136,2050,402,3,933.9,12.5,CreditCard
619,2025-05-04,1054,2063,403,2,441.97,8,BankTransfer
620,2025-05-04,1072,2043,402,3,4367.25,3,PayPal
621,2025-05-04,1087,2087,401,0,637.28,10,CreditCard
622,2025-05-04,1025,2080,404,0,3329.04,0,PayPal
623,2025-05-04,1031,2020,404,3,1127.49,5.5,Cash
624,2025-05-04,1000,2054,402,1,1620.92,20,BankTransfer
625,2025-05-04,1166,2038,402,2,2223.62,15,CreditCard
626,2025-05-04,1023,2083,403,2,1229.06,7,Cash
627,2025-05-04,1021,2047,402,0,1674.9,0,PayPal
628,2025-05-04,1101,2080,403,1,3745.17,12.5,CreditCard
629,2025-05-04,1109,2083,401,0,768.16,8,BankTransfer
630,2025-05-04,1000,2027,404,0,517.22,3,PayPal
631,2025-05-04,1033,2075,402,3,780.64,10,CreditCard
632,2025-05-04,1002,2001,403,0,824.7,0,PayPal
633,2025-05-04,1108,2088,402,3,3546.75,5.5,Cash
634,2025-05-04,1018,2029,404,0,27.02,20,BankTransfer
635,2025-05-04,1187,2013,401,2,2993.15,15,CreditCard
636,2025-05-04,1094,2038,402,3,926.51,7,Cash
637,2025-05-04,1198,2096,402,1,1814.89,0,PayPal
638,2025-05-04,1017,2067,401,1,523.71,12.5,CreditCard
639,2025-05-04,1112,2044,402,1,560.47,8,BankTransfer
640,2025-05-04,1105,2078,404,1,383.43,3,PayPal
641,2025-05-04,1022,2012,402,0,623.19,10,CreditCard
642,2025-05-04,1150,2093,404,2,1814.26,0,PayPal
643,2025-05-04,1109,2040,402,1,31.09,5.5,Cash
644,2025-05-04,1070,2082,401,1,719.82,20,BankTransfer
645,2025-05-04,1141,2076,403,0,3224.28,15,CreditCard
646,2025-05-04,1168,2038,402,1,1667.72,7,Cash
647,2025-05-04,1191,2050,403,0,560.34,0,PayPal
648,2025-05-04,1005,2030,404,3,679.88,12.5,CreditCard
649,2025-05-04,1028,2030,404,0,509.91,8,BankTransfer
650,2025-05-04,1135,2001,403,2,989.64,3,PayPal
651,2025-05-04,1033,2049,404,2,751.87,10,CreditCard
652,2025-05-04,1139,2087,402,3,0.0,0,PayPal
653,2025-05-04,1197,2009,401,0,265.24,5.5,Cash
654,2025-05-04,1003,2033,402,0,836.25,20,BankTransfer
655,2025-05-04,1015,2050,403,3,560.34,15,CreditCard
656,2025-05-04,1108,2089,404,0,413.52,7,Cash
657,2025-05-04,1163,2068,402,2,3280.96,0,PayPal
658,2025-05-04,1021,2039,401,1,878.8,12.5,CreditCard
659,2025-05-04,1039,2068,403,3,2460.72,8,BankTransfer
660,2025-05-04,1150,2081,401,2,1193.95,3,PayPal
661,2025-05-04,1178,2055,402,0,53.94,10,CreditCard
662,2025-05-04,1062,2011,404,0,0.0,0,PayPal
663,2025-05-04,1116,2078,401,2,0.0,5.5,Cash
664,2025-05-04,1170,2094,402,0,986.7,20,BankTransfer
665,2025-05-04,1003,2090,402,0,143.28,15,CreditCard
666,2025-05-04,1041,2063,403,2,1325.9,7,Cash
667,2025-05-04,1042,2047,402,2,803.95,0,PayPal
668,2025-05-04,1187,2015,401,2,0.0,12.5,CreditCard
669,2025-05-04,1109,2034,401,2,326.81,8,BankTransfer
670,2025-05-04,1182,2073,401,3,499.43,3,PayPal
671,2025-05-04,1116,2065,403,0,470.34,10,CreditCard
672,2025-05-04,1127,2072,402,2,1008.72,0,PayPal
673,2025-05-04,1040,2032,401,0,0.0,5.5,Cash
674,2025-05-04,1058,2094,401,0,493.35,20,BankTransfer
675,2025-05-04,1003,2031,401,3,1695.9,15,CreditCard
676,2025-05-04,1093,2049,402,1,1691.71,7,Cash
677,2025-05-04,1009,2070,404,1,30.76,0,PayPal
678,2025-05-04,1082,2031,404,2,452.24,12.5,CreditCard
679,2025-05-04,1069,2009,403,0,0.0,8,BankTransfer
680,2025-05-04,1128,2086,401,1,804.69,3,PayPal
681,2025-05-04,1057,2066,401,3,1548.18,10,CreditCard
682,2025-05-04,1017,2059,403,2,409.64,0,PayPal
683,2025-05-04,1083,2011,404,0,1638.96,5.5,Cash
684,2025-05-04,1094,2025,403,2,223.7,20,BankTransfer
685,2025-05-04,1189,2079,402,3,3802.16,15,CreditCard
686,2025-05-04,1094,2075,404,1,702.58,7,Cash
687,2025-05-04,1187,2069,402,1,627.45,0,PayPal
688,2025-05-04,1001,2052,401,1,0.0,12.5,CreditCard
689,2025-05-04,1138,2044,401,2,166.06,8,BankTransfer
690,2025-05-04,1000,2097,404,2,1347.36,3,PayPal
691,2025-05-04,1026,2026,402,3,211.56,10,CreditCard
692,2025-05-04,1125,2007,402,2,933.42,0,PayPal
693,2025-05-04,1023,2005,402,3,1286.34,5.5,Cash
694,2025-05-04,1179,2047,404,0,669.96,20,BankTransfer
695,2025-05-04,1148,2012,402,3,3115.95,15,CreditCard
696,2025-05-04,1019,2075,401,3,2341.92,7,Cash
697,2025-05-04,1169,2016,402,2,775.25,0,PayPal
698,2025-05-04,1066,2040,404,2,55.26,12.5,CreditCard
699,2025-05-04,1081,2057,403,1,393.28,8,BankTransfer
700,2025-05-04,1019,2025,402,0,559.24,3,PayPal
701,2025-05-04,1039,2013,402,3,4676.8,10,CreditCard
702,2025-05-04,1119,2040,404,0,69.08,0,PayPal
703,2025-05-04,1137,2045,402,3,0.0,5.5,Cash
704,2025-05-04,1078,2059,403,0,1536.15,20,BankTransfer
705,2025-05-04,1023,2020,403,0,0.0,15,CreditCard
706,2025-05-04,1055,2041,402,0,4021.05,7,Cash
707,2025-05-04,1182,2031,403,3,1695.9,0,PayPal
708,2025-05-04,1131,2006,403,2,475.2,12.5,CreditCard
709,2025-05-04,1044,2003,404,3,1155.54,8,BankTransfer
710,2025-05-04,1142,2095,402,0,2453.95,3,PayPal
711,2025-05-04,1118,2013,402,0,1870.72,10,CreditCard
712,2025-05-04,1003,2007,402,1,1050.1,0,PayPal
713,2025-05-04,1050,2051,403,0,117.32,5.5,Cash
714,2025-05-04,1149,2075,403,0,780.64,20,BankTransfer
715,2025-05-04,1005,2008,402,3,466.13,15,CreditCard
716,2025-05-04,1032,2011,403,0,409.74,7,Cash
717,2025-05-04,1010,2059,401,1,921.69,0,PayPal
718,2025-05-04,1146,2055,404,3,0.0,12.5,CreditCard
719,2025-05-04,1007,2048,404,1,1287.47,8,BankTransfer
720,2025-05-04,1090,2027,402,2,413.78,3,PayPal
721,2025-05-04,1071,2057,402,0,1310.94,10,CreditCard
722,2025-05-04,1157,2079,402,2,2281.3,0,PayPal
723,2025-05-04,1127,2052,404,0,2193.78,5.5,Cash
724,2025-05-04,1022,2035,404,1,1619.98,20,BankTransfer
725,2025-05-04,1107,2025,402,0,279.62,15,CreditCard
726,2025-05-04,1097,2091,403,3,2717.37,7,Cash
727,2025-05-04,1139,2062,403,2,1486.46,0,PayPal
728,2025-05-04,1099,2034,402,0,408.51,12.5,CreditCard
729,2025-05-04,1081,2076,402,0,2418.21,8,BankTransfer
730,2025-05-04,1199,2035,401,3,2699.97,3,PayPal
731,2025-05-04,1135,2045,402,1,842.78,10,CreditCard
732,2025-05-04,1025,2031,402,2,904.48,0,PayPal
733,2025-05-04,1136,2094,401,1,0.0,5.5,Cash
734,2025-05-04,1147,2049,403,1,3383.42,20,BankTransfer
735,2025-05-04,1045,2030,403,2,407.93,15,CreditCard
736,2025-05-04,1151,2003,403,1,693.32,7,Cash
737,2025-05-04,1144,2024,404,2,298.25,0,PayPal
738,2025-05-04,1044,2062,401,0,1238.72,12.5,CreditCard
739,2025-05-04,1014,2029,402,0,13.51,8,BankTransfer
740,2025-05-04,1134,2061,401,2,639.74,3,PayPal
741,2025-05-04,1157,2025,402,2,671.09,10,CreditCard
742,2025-05-04,1183,2022,403,0,2684.72,0,PayPal
743,2025-05-04,1005,2018,402,0,542.26,5.5,Cash
744,2025-05-04,1134,2046,401,2,53.49,20,BankTransfer
745,2025-05-04,1180,2084,404,0,281.85,15,CreditCard
746,2025-05-04,1086,2038,403,1,1667.72,7,Cash
747,2025-05-04,1040,2093,404,3,755.94,0,PayPal
748,2025-05-04,1166,2040,402,2,27.63,12.5,CreditCard
749,2025-05-04,1057,2085,402,3,1452.9,8,BankTransfer
750,2025-05-04,1078,2093,403,1,0.0,3,PayPal
751,2025-05-04,1045,2093,401,3,2267.82,10,CreditCard
752,2025-05-04,1197,2072,401,1,1513.08,0,PayPal
753,2025-05-04,1154,2040,402,0,69.08,5.5,Cash
754,2025-05-04,1127,2018,403,0,0.0,20,BankTransfer
755,2025-05-04,1060,2044,403,1,934.11,15,CreditCard
756,2025-05-04,1162,2011,403,3,1229.22,7,Cash
757,2025-05-04,1002,2033,402,1,3010.5,0,PayPal
758,2025-05-04,1177,2008,403,2,159.82,12.5,CreditCard
759,2025-05-04,1027,2092,401,0,482.21,8,BankTransfer
760,2025-05-04,1098,2056,404,1,944.5,3,PayPal
761,2025-05-04,1105,2063,404,2,2209.84,10,CreditCard
762,2025-05-04,1139,2048,401,3,357.63,0,PayPal
763,2025-05-04,1147,2083,402,1,691.34,5.5,Cash
764,2025-05-04,1115,2009,401,2,53.05,20,BankTransfer
765,2025-05-04,1005,2040,403,0,103.62,15,CreditCard
766,2025-05-04,1018,2043,402,3,2620.35,7,Cash
767,2025-05-04,1041,2093,401,0,755.94,0,PayPal
768,2025-05-04,1086,2076,404,0,0.0,12.5,CreditCard
769,2025-05-04,1110,2083,402,3,768.16,8,BankTransfer
770,2025-05-04,1040,2006,401,2,0.0,3,PayPal
771,2025-05-04,1052,2024,404,2,298.25,10,CreditCard
772,2025-05-04,1169,2036,403,1,392.36,0,PayPal
773,2025-05-04,1024,2006,404,3,0.0,5.5,Cash
774,2025-05-04,1039,2006,403,0,198.0,20,BankTransfer
775,2025-05-04,1109,2011,403,3,1638.96,15,CreditCard
776,2025-05-04,1051,2012,401,1,1121.74,7,Cash
777,2025-05-04,1043,2081,403,0,746.22,0,PayPal
778,2025-05-04,1121,2014,403,3,985.2,12.5,CreditCard
779,2025-05-04,1120,2062,403,0,2477.44,8,BankTransfer
780,2025-05-04,1164,2069,404,1,0.0,3,PayPal
781,2025-05-04,1094,2048,403,1,321.87,10,CreditCard
782,2025-05-04,1114,2005,403,3,428.78,0,PayPal
783,2025-05-04,1119,2033,402,2,1338.0,5.5,Cash
784,2025-05-04,1144,2007,402,0,1166.78,20,BankTransfer
785,2025-05-04,1021,2085,403,3,0.0,15,CreditCard
786,2025-05-04,1193,2075,402,0,1561.28,7,Cash
787,2025-05-04,1099,2066,404,3,0.0,0,PayPal
788,2025-05-04,1146,2030,404,2,543.9,12.5,CreditCard
789,2025-05-04,1020,2050,401,1,168.1,8,BankTransfer
790,2025-05-04,1030,2096,404,1,3024.81,3,PayPal
791,2025-05-04,1042,2027,402,1,232.75,10,CreditCard
792,2025-05-04,1010,2054,401,3,900.51,0,PayPal
793,2025-05-04,1051,2080,402,2,0.0,5.5,Cash
794,2025-05-04,1081,2093,401,0,755.94,20,BankTransfer
795,2025-05-04,1099,2071,404,2,984.26,15,CreditCard
796,2025-05-04,1070,2066,404,0,0.0,7,Cash
797,2025-05-04,1179,2079,404,0,2851.62,0,PayPal
798,2025-05-04,1106,2019,402,0,3735.72,12.5,CreditCard
799,2025-05-04,1027,2072,401,2,672.48,8,BankTransfer
800,2025-05-04,1137,2044,404,2,830.32,3,PayPal
801,2025-05-04,1098,2083,404,3,2304.48,10,CreditCard
802,2025-05-04,1009,2022,403,3,2684.72,0,PayPal
803,2025-05-04,1036,2079,404,0,950.54,5.5,Cash
804,2025-05-04,1101,2042,402,0,335.22,20,BankTransfer
805,2025-05-04,1190,2060,403,2,0.0,15,CreditCard
806,2025-05-04,1005,2043,403,2,2096.28,7,Cash
807,2025-05-04,1071,2062,401,1,557.42,0,PayPal
808,2025-05-04,1034,2038,404,2,2223.62,12.5,CreditCard
809,2025-05-04,1068,2093,404,0,2267.82,8,BankTransfer
810,2025-05-04,1048,2056,402,3,524.72,3,PayPal
811,2025-05-04,1189,2062,403,0,1858.08,10,CreditCard
812,2025-05-04,1131,2020,401,2,0.0,0,PayPal
813,2025-05-04,1181,2064,404,1,264.64,5.5,Cash
814,2025-05-04,1199,2067,401,1,0.0,20,BankTransfer
815,2025-05-04,1049,2025,401,1,503.32,15,CreditCard
816,2025-05-04,1008,2058,401,2,533.4,7,Cash
817,2025-05-04,1180,2025,403,2,894.78,0,PayPal
818,2025-05-04,1118,2064,404,0,882.12,12.5,CreditCard
819,2025-05-04,1174,2003,402,2,308.14,8,BankTransfer
820,2025-05-04,1125,2076,404,1,725.46,3,PayPal
821,2025-05-04,1121,2075,403,2,2498.05,10,CreditCard
822,2025-05-04,1041,2033,401,2,669.0,0,PayPal
823,2025-05-04,1007,2049,401,1,845.86,5.5,Cash
824,2025-05-04,1146,2099,402,1,581.69,20,BankTransfer
825,2025-05-04,1165,2028,402,2,1531.06,15,CreditCard
826,2025-05-04,1166,2052,401,0,731.26,7,Cash
827,2025-05-04,1121,2016,402,0,646.04,0,PayPal
828,2025-05-04,1057,2032,403,2,3782.4,12.5,CreditCard
829,2025-05-04,1108,2048,403,3,357.63,8,BankTransfer
830,2025-05-04,1064,2027,404,2,413.78,3,PayPal
831,2025-05-04,1173,2066,404,0,2580.3,10,CreditCard
832,2025-05-04,1001,2065,403,2,376.27,0,PayPal
833,2025-05-04,1076,2087,401,3,796.6,5.5,Cash
834,2025-05-04,1016,2043,403,2,2795.04,20,BankTransfer
835,2025-05-04,1070,2033,403,1,752.62,15,CreditCard
836,2025-05-04,1038,2066,402,0,1032.12,7,Cash
837,2025-05-04,1153,2051,403,1,316.76,0,PayPal
838,2025-05-04,1184,2003,404,2,1848.86,12.5,CreditCard
839,2025-05-04,1066,2053,404,3,0.0,8,BankTransfer
840,2025-05-04,1188,2004,402,2,2967.2,3,PayPal
841,2025-05-04,1185,2091,402,3,3623.16,10,CreditCard
842,2025-05-04,1171,2045,403,1,280.93,0,PayPal
843,2025-05-04,1168,2071,402,2,1968.51,5.5,Cash
844,2025-05-04,1024,2060,402,2,326.7,20,BankTransfer
845,2025-05-04,1185,2071,402,2,984.26,15,CreditCard
846,2025-05-04,1167,2011,402,2,327.79,7,Cash
847,2025-05-04,1057,2095,403,3,2453.95,0,PayPal
848,2025-05-04,1084,2047,403,2,803.95,12.5,CreditCard
849,2025-05-04,1118,2015,404,0,4049.82,8,BankTransfer
850,2025-05-04,1162,2074,401,3,659.5,3,PayPal
851,2025-05-04,1049,2064,401,3,882.12,10,CreditCard
852,2025-05-04,1135,2038,404,0,926.51,0,PayPal
853,2025-05-04,1038,2017,402,2,741.92,5.5,Cash
854,2025-05-04,1104,2072,404,1,1134.81,20,BankTransfer
855,2025-05-04,1080,2091,402,0,2717.37,15,CreditCard
856,2025-05-04,1124,2042,402,2,0.0,7,Cash
857,2025-05-04,1162,2007,401,3,583.39,0,PayPal
858,2025-05-04,1070,2026,402,1,190.4,12.5,CreditCard
859,2025-05-04,1125,2097,401,1,3031.56,8,BankTransfer
860,2025-05-04,1157,2055,404,3,53.94,3,PayPal
861,2025-05-04,1109,2061,404,0,799.68,10,CreditCard
862,2025-05-04,1009,2068,402,2,0.0,0,PayPal
863,2025-05-04,1003,2041,402,0,2412.63,5.5,Cash
864,2025-05-04,1173,2000,402,1,872.38,20,BankTransfer
865,2025-05-04,1177,2044,403,1,373.64,15,CreditCard
866,2025-05-04,1026,2049,403,1,3383.42,7,Cash
867,2025-05-04,1016,2005,403,2,686.05,0,PayPal
868,2025-05-04,1116,2093,403,3,755.94,12.5,CreditCard
869,2025-05-04,1175,2017,403,3,463.7,8,BankTransfer
870,2025-05-04,1091,2096,402,1,1209.92,3,PayPal
871,2025-05-04,1103,2002,402,1,779.4,10,CreditCard
872,2025-05-04,1186,2016,402,0,646.04,0,PayPal
873,2025-05-04,1150,2064,402,0,294.04,5.5,Cash
874,2025-05-04,1093,2091,401,3,2717.37,20,BankTransfer
875,2025-05-04,1163,2032,401,0,0.0,15,CreditCard
876,2025-05-04,1169,2013,401,0,935.36,7,Cash
877,2025-05-04,1176,2014,404,3,1231.5,0,PayPal
878,2025-05-04,1097,2015,403,3,2699.88,12.5,CreditCard
879,2025-05-04,1179,2019,402,0,1867.86,8,BankTransfer
880,2025-05-04,1077,2053,401,2,976.24,3,PayPal
881,2025-05-04,1159,2077,402,3,561.83,10,CreditCard
882,2025-05-04,1026,2065,401,2,1881.36,0,PayPal
883,2025-05-04,1029,2013,404,1,0.0,5.5,Cash
884,2025-05-04,1155,2025,403,1,503.32,20,BankTransfer
885,2025-05-04,1091,2090,404,2,171.94,15,CreditCard
886,2025-05-04,1041,2005,404,1,385.9,7,Cash
887,2025-05-04,1176,2061,403,1,359.86,0,PayPal
888,2025-05-04,1000,2001,401,0,1649.4,12.5,CreditCard
889,2025-05-04,1146,2085,404,1,653.81,8,BankTransfer
